@relation 'teste 05-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
3.3,1217,-200,11.6,1036,459,661,146,1260,1171,4.7,82.3,0.7105
6.1,1546,-200,28.6,1519,622,493,170,2265,1649,26.5,50.8,17334
0.6,864,21,1.2,516,39,1496,59,1153,502,11.3,46.9,0.628
2.3,1142,-200,7.2,866,348,815,107,1329,939,13.8,77.3,12169
1.9,992,-200,6.9,853,323,821,111,1052,1038,4,69,0.5661
3,1279,-200,15.2,1154,515,573,179,1391,1544,10.5,55.1,0.6993
0.8,839,-200,1.4,536,69,1229,60,970,600,9.3,65.9,0.7757
1.4,1095,-200,7.3,868,357,676,98,1241,1078,9.2,78.5,0.9143
0.9,931,-200,2.6,627,117,948,98,860,911,2.3,58.9,0.4317
-200,1196,-200,13.1,1086,-200,594,-200,1659,1224,18.5,74.4,15661
0.6,845,-200,1.4,534,-200,1168,-200,833,721,4,54.3,0.4454
3.3,1147,-200,15.3,1158,529,615,182,1200,1435,12.9,24.5,0.363
3.2,1218,-200,10.1,981,452,677,113,1335,1258,9.6,76.5,0.9184
2.6,1535,-200,20.1,1300,977,483,223,1524,1725,7.3,76.8,0.7904
6.3,1486,-200,19.7,1289,607,466,283,1633,1438,5.5,79.8,0.7261
-200,1562,-200,30.4,1559,-200,453,-200,2130,1918,28.6,37.3,14423
2.6,-200,-200,-200,-200,299,-200,149,-200,-200,-200,-200,-200
5.2,1341,-200,16.8,1204,626,534,251,1294,1592,5.9,44.3,0.4137
-200,1310,-200,20.6,1313,-200,663,-200,1958,1475,17.9,47.4,0.9657
3.9,1467,-200,19.8,1292,210,698,138,1942,1439,15.4,51.4,0.8956
0.3,709,-200,0.5,437,31,2559,27,787,324,12,37.3,0.5239
4.6,1277,-200,21.4,1335,586,551,182,1636,1331,10,71.5,0.8768
-200,977,-200,4.5,737,-200,1025,-200,1450,686,17.8,49.5,0.9986
3.8,1316,-200,19.9,1293,562,538,144,1682,1559,19.4,49.8,11095
1,857,-200,2.3,605,115,1094,64,1071,636,13.2,62.9,0.9517
4.6,1497,698,25.8,1449,281,679,186,1985,1532,29.5,20.1,0.8136
2.6,1103,-200,11.8,1044,283,757,125,1523,967,30.5,29.3,12612
6.3,1604,-200,25.4,1438,968,466,188,1650,2018,12.2,53.9,0.7617
1.7,1016,-200,6.7,845,270,771,134,987,818,11.3,31.7,0.4249
0.8,938,-200,2.1,592,95,992,85,1032,668,4.4,80.5,0.6825
4.2,-200,-200,-200,-200,653,-200,182,-200,-200,-200,-200,-200
3.3,1309,220,14.3,1126,166,812,128,1722,1205,11.5,58.2,0.7867
0.9,1062,-200,5.1,770,96,780,48,1450,922,21.3,63.9,15951
2,1129,-200,9.8,971,325,707,90,1315,1064,8.7,83.7,0.9454
1.7,-200,-200,-200,-200,265,-200,115,-200,-200,-200,-200,-200
-200,1589,-200,24.6,1418,-200,452,-200,2015,1823,25.4,55.1,1761
4.5,1522,-200,22.5,1365,841,464,189,1526,2104,10.2,53.1,0.6608
1,863,66,2.7,636,57,1290,52,1185,388,17.4,33.9,0.6683
2.5,1133,-200,9.3,951,310,825,112,1156,1254,7.9,60.2,0.6432
1.2,839,-200,3.8,701,55,1128,22,1156,553,15.5,50.9,0.888
1.6,988,-200,6.6,839,202,803,139,936,963,8.8,31.2,0.3533
3.3,1430,-200,16.2,1187,308,539,94,1812,1339,29,43.9,17309
-200,769,-200,0.3,412,28,1481,28,727,326,4.4,42.2,0.3571
1.8,943,-200,4.1,714,191,898,131,868,609,10.3,32.9,0.4131
-200,1005,-200,5.8,802,-200,976,-200,1474,952,12.2,67.7,0.9625
1.5,984,-200,7.5,879,89,940,85,1527,792,13.9,62.9,0.9948
1.1,904,-200,2.8,640,154,1022,77,1152,682,11.3,81,10851
0.7,852,-200,4,713,92,1029,53,1203,749,15.2,58.3,0.9986
1.5,1001,137,6,811,98,1122,83,1344,625,18.5,27.8,0.5843
4.2,1298,-200,17.2,1217,704,552,169,1409,1444,7.6,53.5,0.5605
-200,884,-200,0.9,489,-200,1536,-200,1278,436,16,54,0.9742
1.4,1058,-200,7.4,875,151,756,70,1421,877,24.8,47.9,14819
2.2,-200,-200,-200,-200,250,-200,147,-200,-200,-200,-200,-200
2.5,994,-200,10.7,1005,348,832,145,1054,1009,7.9,38.6,0.4137
-200,1527,-200,35,1664,-200,587,-200,2238,1775,23.8,29.5,0.8559
0.6,911,-200,2.2,599,32,1189,48,1517,633,16.1,80,14562
